,Hotel_name,Positive_summary,Negative_summary
1301,The Stafford London,"[('great staff', 6), ('hotel staff', 4), ('staff location', 4), ('service excellent', 3), ('lovely helpful', 3)]","[('tea coffee', 3), ('small room', 3), ('size room', 2), ('bathroom could', 2), ('american smoke', 2)]"
1302,The Tower A Guoman Hotel,"[('bridge tower', 75), ('staff location', 57), ('friendly staff', 51), ('amazing view', 48), ('great location', 42)]","[('small room', 43), ('little small', 13), ('working lift', 10), ('slow lift', 10), ('wait long', 8)]"
1303,Ramada Apollo Amsterdam Centre,"[('friendly staff', 55), ('helpful friendly', 42), ('th floor', 34), ('stop tram', 27), ('staff location', 22)]","[('small room', 12), ('expensive breakfast', 9), ('centre city', 8), ('tram stop', 7), ('city far', 7)]"
1304,Amsterdam Marriott Hotel,"[('staff location', 20), ('comfortable bed', 14), ('hotel staff', 13), ('good location', 12), ('great location', 8)]","[('free wifi', 10), ('fi wi', 8), ('wifi room', 8), ('small room', 7), ('expensive breakfast', 4)]"
1305,Park Hotel,"[('staff location', 21), ('comfy bed', 21), ('comfortable bed', 16), ('friendly staff', 14), ('great location', 13)]","[('small room', 11), ('soft mattress', 7), ('soft bed', 5), ('mattress comfortable', 4), ('expensive price', 3)]"
1306,NH Amsterdam Centre,"[('friendly staff', 13), ('staff location', 12), ('good location', 9), ('great location', 9), ('helpful friendly', 8)]","[('small room', 6), ('size room', 3), ('far little', 3), ('little bit', 3), ('service staff', 2)]"
1307,DO CO Hotel Vienna,"[('staff location', 7), ('room location', 4), ('restaurant excellent', 3), ('hotel location', 3), ('view restaurant', 3)]","[('fi wi', 3), ('small room', 3), ('english option', 2), ('facility coffee', 2), ('little bit', 2)]"
1308,Hotel Am Stephansplatz,"[('staff location', 5), ('helpful friendly', 5), ('perfect location', 3), ('breakfast location', 3), ('breakfast friendly', 3)]","[('tea facility', 3), ('making tea', 2), ('facility coffee', 2), ('strangely placed', 1), ('placed tub', 1)]"
1309,The Savoy,"[('friendly staff', 17), ('attention detail', 13), ('hotel staff', 12), ('service excellent', 11), ('staff location', 9)]","[('small room', 4), ('perfect everything', 4), ('price bar', 4), ('free wifi', 4), ('fi wi', 4)]"
1310,The May Fair Hotel,"[('comfortable bed', 30), ('staff location', 30), ('comfy bed', 26), ('friendly staff', 18), ('room location', 14)]","[('small room', 8), ('view room', 7), ('wall view', 4), ('old room', 4), ('perfect everything', 3)]"
1311,Best Western Hotel Pension Arenberg Wien Zentrum,"[('breakfast good', 10), ('good location', 9), ('staff location', 6), ('comfortable bed', 4), ('friendly staff', 4)]","[('building old', 2), ('rd nd', 2), ('small room', 2), ('wifi good', 2), ('ok parking', 2)]"
1312,Hotel Stefanie,"[('breakfast friendly', 26), ('excellent breakfast', 25), ('breakfast great', 25), ('helpful breakfast', 24), ('breakfast good', 23)]","[('small room', 11), ('liked everything', 5), ('bit small', 5), ('anything think', 4), ('bit could', 4)]"
1313,Hotel City Central,"[('breakfast good', 27), ('breakfast friendly', 19), ('excellent breakfast', 19), ('breakfast staff', 18), ('staff location', 18)]","[('small room', 13), ('bed small', 4), ('elevator slow', 3), ('coffee room', 3), ('parking expensive', 2)]"
1314,Amba Hotel Charing Cross,"[('staff location', 30), ('friendly staff', 17), ('helpful friendly', 16), ('great staff', 14), ('room staff', 13)]","[('small room', 6), ('little room', 3), ('liked everything', 3), ('think thing', 3), ('wish longer', 2)]"
1315,Hotel Das Tigra,"[('staff location', 9), ('helpful breakfast', 8), ('breakfast friendly', 8), ('excellent breakfast', 8), ('breakfast good', 6)]","[('fi wi', 3), ('bar service', 2), ('anything think', 2), ('site construction', 2), ('nearby building', 2)]"
1316,Holiday Inn London Brent Cross,"[('friendly staff', 19), ('helpful friendly', 12), ('comfortable bed', 9), ('breakfast good', 7), ('brent cross', 7)]","[('park car', 8), ('parking pay', 4), ('brent cross', 2), ('shuttle bus', 2), ('car charge', 2)]"
1317,Bermondsey Square Hotel A Bespoke Hotel,"[('comfortable bed', 13), ('friendly staff', 11), ('good location', 8), ('helpful friendly', 8), ('staff location', 7)]","[('alcohol serve', 4), ('sold alcohol', 3), ('alcohol served', 3), ('air room', 3), ('walk minute', 2)]"
1318,Courtyard by Marriott Vienna Prater Messe,"[('comfortable bed', 4), ('friendly staff', 4), ('breakfast good', 4), ('nice breakfast', 3), ('nice clean', 3)]","[('parking expensive', 3), ('expensive breakfast', 3), ('service room', 3), ('per euro', 2), ('expensive night', 2)]"
1319,NH Barcelona Stadium,"[('nou camp', 30), ('camp stadium', 5), ('stadium barcelona', 5), ('clean room', 3), ('camp close', 3)]","[('small room', 8), ('pushed together', 2), ('together single', 2), ('serve elsewhere', 1), ('elsewhere want', 1)]"
1320,Imperial Riding School Renaissance Vienna Hotel,"[('comfortable bed', 11), ('imperial club', 5), ('breakfast location', 5), ('good room', 4), ('lounge access', 4)]","[('fi wi', 6), ('pool cold', 5), ('swimming pool', 5), ('pay wifi', 5), ('wifi room', 5)]"
1321,Aparthotel Adagio Vienna City,"[('good location', 9), ('staff location', 8), ('great location', 7), ('helpful friendly', 6), ('friendly great', 6)]","[('comfortable bed', 4), ('view room', 2), ('mattress pillow', 2), ('room day', 2), ('open hot', 2)]"
1322,Mercure Barcelona Condor,"[('clean room', 2), ('breakfast good', 2), ('room staff', 2), ('clean breakfast', 2), ('friendly room', 2)]","[('brush hotel', 1), ('hotel look', 1), ('look toilet', 1), ('toilet star', 1), ('upon aired', 1)]"
1323,H10 Cubik 4 Sup,"[('roof terrace', 15), ('roof top', 9), ('staff location', 9), ('top bar', 5), ('helpful great', 4)]","[('expensive breakfast', 4), ('small room', 4), ('tiny pool', 3), ('think could', 2), ('bit small', 2)]"
1324,Sunotel Club Central,"[('staff location', 13), ('good location', 13), ('friendly staff', 9), ('comfortable bed', 9), ('friendly good', 8)]","[('pushed together', 3), ('expensive breakfast', 3), ('centre city', 3), ('power socket', 3), ('noisy bit', 3)]"
1325,Conservatorium Hotel,"[('staff location', 5), ('hotel staff', 3), ('excellent hotel', 2), ('great location', 2), ('tonic gin', 2)]","[('upstairs downstairs', 2), ('price breakfast', 2), ('coffess fare', 1), ('fare scrambled', 1), ('scrambled unless', 1)]"
1326,NH Amsterdam Zuid,"[('breakfast good', 5), ('clean breakfast', 4), ('comfortable clean', 4), ('good room', 4), ('nice breakfast', 4)]","[('centre city', 3), ('open window', 3), ('water shower', 3), ('window room', 2), ('nowhere middle', 2)]"
1327,Hotel Tocq,"[('excellent hotel', 2), ('breakfast location', 2), ('nest juicer', 1), ('juicer bee', 1), ('bee honey', 1)]","[('logged weak', 1), ('weak using', 1), ('using couple', 1), ('couple minute', 1), ('tocq remedy', 1)]"
1328,The Square Milano Duomo,"[('staff location', 28), ('breakfast great', 21), ('room location', 18), ('hotel location', 17), ('clean breakfast', 16)]","[('small room', 8), ('hotel room', 4), ('could breakfast', 4), ('anything think', 3), ('ironing iron', 3)]"
1329,Mandarin Oriental Milan,"[('amazing everything', 2), ('seriously flower', 1), ('flower stunning', 1), ('stunning everywhere', 1), ('everywhere comfy', 1)]","[('free wifi', 2), ('solferino restaurant', 1), ('restaurant traditional', 1), ('traditional milan', 1), ('milan tourist', 1)]"
1330,Art Hotel Navigli,"[('breakfast great', 11), ('great staff', 11), ('friendly great', 11), ('staff location', 9), ('welcome drink', 8)]","[('better could', 3), ('fi wi', 3), ('bit hotel', 2), ('could bed', 2), ('area bar', 2)]"
1331,Hotel Balmoral,"[('staff location', 5), ('friendly staff', 4), ('good hotel', 4), ('hotel location', 4), ('clean helpful', 3)]","[('small room', 4), ('tea facility', 3), ('drink facility', 2), ('making tea', 2), ('view small', 2)]"
1332,Brunelleschi Hotel,"[('staff location', 24), ('breakfast great', 17), ('great location', 16), ('breakfast location', 14), ('room location', 13)]","[('decor dated', 6), ('small room', 6), ('desk front', 5), ('fi wi', 5), ('comfortable pillow', 3)]"
1333,Camperio House Suites Apartments,"[('staff location', 5), ('room location', 4), ('clean great', 3), ('living separate', 2), ('excellent helpful', 2)]","[('difficult catered', 1), ('catered cooking', 1), ('cooking sold', 1), ('sold position', 1), ('realizing wandered', 1)]"
1334,TownHouse 33,"[('cosy nice', 2), ('nice garden', 2), ('garden style', 2), ('everything lovely', 2), ('perfect everything', 2)]","[('little breakfast', 2), ('center away', 1), ('away far', 1), ('far little', 1), ('reception doesnt', 1)]"
1335,Hotel Capitol Milano,"[('public transport', 3), ('comfortable bed', 2), ('metro close', 2), ('breakfast staff', 2), ('shoe enter', 1)]","[('shower small', 2), ('improved breakfast', 1), ('worth money', 1), ('money breakfast', 1), ('minus locate', 1)]"
1336,Hotel Clerici,"[('money value', 4), ('friendly staff', 3), ('duomo la', 2), ('la fruit', 2), ('center city', 2)]","[('properly furthermore', 1), ('furthermore opportunity', 1), ('opportunity shown', 1), ('shown fairly', 1), ('third floor', 1)]"
1337,UNA Hotel Cusani,"[('staff location', 20), ('breakfast great', 8), ('good location', 7), ('good staff', 7), ('great staff', 7)]","[('could breakfast', 4), ('high price', 3), ('better could', 3), ('hard bed', 2), ('option breakfast', 2)]"
1338,Hotel Pierre Milano,"[('comfortable room', 2), ('would stiff', 1), ('stiff navigli', 1), ('navigli require', 1), ('require perhaps', 1)]","[('value money', 3), ('assisted hurry', 1), ('hurry baggage', 1), ('baggage gentleman', 1), ('gentleman airport', 1)]"
1339,MiHotel,"[('excellent breakfast', 2), ('breakfast good', 2), ('good staff', 2), ('clea parking', 1), ('office hospitality', 1)]","[('money toice', 1), ('toice took', 1), ('took sm', 1), ('sm bank', 1), ('vault valuable', 1)]"
1340,Hotel Milano Scala,"[('staff location', 14), ('live music', 10), ('helpful friendly', 8), ('nice breakfast', 7), ('friendly staff', 7)]","[('roof top', 3), ('small room', 3), ('terrace roof', 2), ('better could', 2), ('need room', 2)]"
1341,IH Hotels Milano Gioia,"[('breakfast good', 27), ('clean breakfast', 12), ('money value', 11), ('nice breakfast', 10), ('nice clean', 9)]","[('fi wi', 9), ('slow wifi', 6), ('center away', 4), ('away far', 4), ('metro center', 4)]"
1342,Style Hotel,"[('staff location', 4), ('great staff', 4), ('helpful good', 3), ('good location', 3), ('hotel location', 2)]","[('small room', 2), ('star price', 2), ('standard room', 1), ('room bath', 1), ('bath view', 1)]"
1343,Andreola Central Hotel,"[('close station', 8), ('centrale milano', 7), ('breakfast good', 6), ('friendly staff', 5), ('good location', 5)]","[('making tea', 2), ('better could', 2), ('could breakfast', 2), ('could staff', 2), ('multiple board', 1)]"
1344,Hotel Bristol,"[('centrale milano', 4), ('central station', 3), ('friendly staff', 3), ('near central', 3), ('staff location', 3)]","[('selection better', 2), ('smoke smell', 2), ('smell room', 2), ('ham cuf', 1), ('cuf happier', 1)]"
1345,Admiral Hotel,"[('bond james', 2), ('convinient residential', 1), ('residential green', 1), ('green district', 1), ('district train', 1)]","[('crossroad facing', 1), ('facing staying', 1), ('staying noisy', 1), ('noisy bit', 1), ('temp delay', 1)]"
1346,UNA Hotel Century,"[('room location', 13), ('close station', 11), ('breakfast good', 9), ('good room', 9), ('centrale milano', 7)]","[('fi wi', 4), ('better could', 3), ('entrance difficult', 3), ('difficult find', 3), ('find hard', 3)]"
1347,Hotel Marconi,"[('close station', 9), ('breakfast good', 9), ('excellent breakfast', 7), ('good location', 6), ('friendly staff', 5)]","[('small room', 4), ('tea facility', 3), ('could breakfast', 3), ('making tea', 2), ('facility coffee', 2)]"
1348,Hotel Cavour,"[('staff location', 16), ('good location', 13), ('great staff', 9), ('breakfast good', 9), ('clean breakfast', 8)]","[('small room', 7), ('bit small', 6), ('food restaurant', 3), ('bathroom small', 3), ('parking facility', 2)]"
1349,Best Western Plus Hotel Felice Casati,"[('clean breakfast', 10), ('staff location', 9), ('buenos aire', 7), ('breakfast good', 6), ('breakfast friendly', 6)]","[('small room', 17), ('bit small', 4), ('location good', 3), ('bed small', 3), ('breakfast room', 3)]"
1350,Nu Hotel,"[('top floor', 4), ('nice clean', 3), ('clean breakfast', 3), ('breakfast great', 3), ('free metro', 3)]","[('small room', 2), ('limited parking', 2), ('renovation need', 1), ('need bathroom', 1), ('bathroom small', 1)]"
1351,Hotel Magna Pars Small Luxury Hotels of the World,"[('room staff', 3), ('feel away', 2), ('clean friendly', 2), ('friendly room', 2), ('best breakfast', 2)]","[('bad location', 2), ('neighborhood located', 1), ('located center', 1), ('center slightly', 1), ('slightly away', 1)]"
1352,Mercure Milano Regency,"[('tram center', 2), ('nice breakfast', 2), ('personnel old', 1), ('old lobby', 1), ('lobby comfortable', 1)]","[('meld wc', 1), ('wc somebody', 1), ('somebody sugar', 1), ('sugar plastic', 1), ('farr km', 1)]"
1353,Hotel Auriga,"[('close station', 15), ('centrale milano', 9), ('staff location', 6), ('good location', 6), ('central station', 6)]","[('facility coffee', 3), ('ok everything', 3), ('bit could', 3), ('could breakfast', 2), ('choice limited', 2)]"
1354,Hotel Portello Gruppo Minihotel,"[('friendly staff', 4), ('clean breakfast', 3), ('fi wi', 3), ('metro close', 3), ('siro san', 2)]","[('slow wifi', 2), ('potentially welcoming', 1), ('welcoming staff', 1), ('ventilation maybe', 1), ('maybe carpet', 1)]"
1355,Idea Hotel Milano San Siro,"[('breakfast good', 27), ('clean breakfast', 11), ('clean room', 10), ('good room', 9), ('breakfast room', 9)]","[('free parking', 8), ('siro san', 8), ('centre city', 4), ('transport public', 4), ('bus metro', 4)]"
1356,Windsor Hotel Milano,"[('breakfast good', 21), ('breakfast great', 15), ('good location', 14), ('clean breakfast', 12), ('excellent breakfast', 7)]","[('fi wi', 4), ('tea facility', 4), ('facility coffee', 4), ('noise floor', 3), ('making tea', 3)]"
1357,Four Points Sheraton Milan Center,"[('breakfast good', 7), ('good staff', 4), ('close station', 3), ('breakfast friendly', 3), ('friendly good', 3)]","[('small room', 6), ('bit small', 2), ('old hotel', 2), ('party kid', 1), ('kid till', 1)]"
1358,Four Seasons Hotel Milano,"[('staff location', 4), ('season four', 2), ('amazing service', 2), ('excellent nice', 2), ('service great', 2)]","[('mercedes letter', 1), ('letter title', 1), ('title taxi', 1), ('taxi written', 1), ('situated negative', 1)]"
1359,IH Hotels Milano Watt 13,"[('breakfast good', 11), ('clean breakfast', 6), ('nice clean', 6), ('comfortable clean', 4), ('clean hotel', 4)]","[('parking expensive', 3), ('wifi poor', 3), ('knew advance', 2), ('bad wifi', 2), ('fi wi', 2)]"
1360,LaGare Hotel Milano Centrale MGallery by Sofitel,"[('close station', 9), ('breakfast good', 8), ('modern clean', 8), ('nice hotel', 7), ('central modern', 7)]","[('making tea', 5), ('tea facility', 4), ('facility coffee', 4), ('function private', 3), ('like hotel', 3)]"
1361,Barcel Milan,"[('modern clean', 6), ('nice hotel', 6), ('design modern', 5), ('spacious modern', 4), ('breakfast great', 4)]","[('public easy', 3), ('centre far', 3), ('far location', 3), ('center city', 3), ('shuttle bus', 2)]"
1362,UNA Hotel Scandinavia,"[('helpful friendly', 3), ('hotel staff', 3), ('friendly hotel', 2), ('front street', 2), ('market supermarket', 2)]","[('small room', 2), ('criticize fairly', 1), ('fairly priced', 1), ('priced offer', 1), ('offer hotel', 1)]"
1363,Acca Palace,"[('breakfast good', 8), ('affori centro', 6), ('friendly staff', 6), ('near metro', 6), ('clean breakfast', 5)]","[('could bed', 2), ('making tea', 2), ('tea facility', 2), ('good breakfast', 2), ('center city', 2)]"
1364,Sina De La Ville,"[('staff location', 12), ('good location', 8), ('hotel location', 7), ('great location', 6), ('friendly staff', 6)]","[('small room', 5), ('breakfast room', 3), ('tea facility', 3), ('facility coffee', 3), ('swim deep', 2)]"
1365,UNA Hotel Mediterraneo,"[('breakfast good', 5), ('romana porta', 4), ('close station', 3), ('lot metro', 2), ('metro close', 2)]","[('annoyingly assure', 1), ('assure unpredictable', 1), ('unpredictable awesome', 1), ('awesome escape', 1), ('parking suspicious', 1)]"
