,Hotel_name,Positive_summary,Negative_summary
1202,The Ned,"[('facility great', 4), ('roof top', 4), ('helpful staff', 3), ('attention detail', 3), ('terrace roof', 3)]","[('time service', 2), ('fact charge', 1), ('charge apparent', 1), ('apparent policy', 1), ('policy saying', 1)]"
1203,Sofitel Vienna Stephansdom,"[('da loft', 6), ('location room', 5), ('perfect view', 3), ('location staff', 3), ('amazing view', 3)]","[('channel english', 2), ('expensive breakfast', 2), ('tends beneficial', 1), ('beneficial booth', 1), ('booth splash', 1)]"
1204,Grand Hotel Amr th Amsterdam,"[('comfortable bed', 12), ('good location', 8), ('friendly staff', 7), ('hotel location', 7), ('comfy bed', 6)]","[('far central', 2), ('machine included', 2), ('hot water', 2), ('conditioning warm', 2), ('pool area', 2)]"
1205,art otel Amsterdam,"[('location staff', 32), ('great location', 22), ('friendly staff', 15), ('hotel location', 12), ('helpful friendly', 10)]","[('small room', 4), ('anything think', 3), ('interior dark', 3), ('better could', 3), ('open window', 3)]"
1206,NH Collection Amsterdam Barbizon Palace,"[('location staff', 39), ('great location', 37), ('location room', 22), ('good location', 18), ('breakfast location', 16)]","[('expensive breakfast', 6), ('desk front', 4), ('high price', 4), ('expensive price', 3), ('could room', 3)]"
1207,Pulitzer Amsterdam,"[('location staff', 14), ('service excellent', 7), ('excellent comfortable', 7), ('helpful friendly', 4), ('friendly staff', 4)]","[('small room', 6), ('slow check', 2), ('little small', 2), ('expensive get', 2), ('good breakfast', 2)]"
1208,Dikker en Thijs Fenice Hotel,"[('location staff', 21), ('great location', 20), ('good location', 17), ('friendly location', 9), ('breakfast location', 9)]","[('tram noisy', 3), ('high price', 3), ('carpet dirty', 3), ('anything think', 3), ('street noise', 3)]"
1209,Andaz Amsterdam Prinsengracht A Hyatt Hotel,"[('location staff', 9), ('great location', 7), ('service excellent', 6), ('hotel location', 6), ('helpful friendly', 5)]","[('bathroom room', 2), ('bit could', 2), ('high price', 2), ('hardly canal', 1), ('canal integrate', 1)]"
1210,Hotel Seven One Seven,"[('innovative quirky', 1), ('quirky interesting', 1), ('interesting design', 1), ('design decor', 1), ('engaging anywhere', 1)]","[('narrow step', 2), ('teabags removed', 1), ('removed bought', 1), ('bought requested', 1), ('requested cleaning', 1)]"
1211,citizenM Amsterdam,"[('comfortable bed', 12), ('controlled ipad', 12), ('tram stop', 11), ('bed staff', 11), ('friendly staff', 11)]","[('small room', 26), ('coffee facility', 6), ('centre far', 6), ('making tea', 5), ('privacy toilet', 5)]"
1212,InterContinental Amstel Amsterdam,"[('nice helpful', 2), ('asmtel beautiful', 1), ('beautiful river', 1), ('river great', 1), ('great buffet', 1)]","[('carpet dirty', 2), ('canal facing', 1), ('facing renovation', 1), ('renovation rest', 1), ('rest awesome', 1)]"
1213,Attica 21 Barcelona Mar,"[('clean helpful', 6), ('location staff', 4), ('nice clean', 4), ('clean hotel', 4), ('great breakfast', 3)]","[('would nice', 2), ('liked tea', 2), ('tea coffee', 2), ('expensive breakfast', 2), ('news channel', 1)]"
1214,Hotel America Barcelona,"[('staff room', 3), ('terrace roof', 3), ('roof pool', 2), ('location staff', 2), ('great location', 2)]","[('made balcony', 1), ('balcony terrace', 1), ('terrace perfect', 1), ('perfect would', 1), ('terminated accomodate', 1)]"
1215,Golden Tulip Amsterdam Riverside,"[('comfortable bed', 13), ('comfortable clean', 11), ('friendly staff', 11), ('staff room', 9), ('bed room', 8)]","[('center far', 13), ('far away', 11), ('far city', 11), ('public transport', 7), ('far metro', 7)]"
1216,Catalonia Park Putxet,"[('comfortable bed', 10), ('good breakfast', 10), ('helpful friendly', 9), ('view nice', 7), ('friendly staff', 7)]","[('pool small', 6), ('tea coffee', 4), ('away metro', 3), ('metro walk', 3), ('centre far', 3)]"
1217,Hotel Murmuri Barcelona,"[('location staff', 8), ('helpful friendly', 4), ('great location', 4), ('friendly staff', 3), ('perfect nice', 2)]","[('small room', 2), ('every wifi', 2), ('wifi time', 2), ('taxi forewarned', 1), ('forewarned bedroom', 1)]"
1218,NH Collection Barcelona Gran Hotel Calder n,"[('location staff', 11), ('great location', 7), ('helpful friendly', 6), ('breakfast location', 4), ('good location', 4)]","[('small room', 5), ('age five', 2), ('expensive breakfast', 2), ('smell bathroom', 2), ('door room', 2)]"
1219,H10 Metropolitan 4 Sup,"[('location staff', 32), ('great location', 15), ('hotel location', 10), ('breakfast location', 9), ('friendly great', 7)]","[('price breakfast', 5), ('small room', 3), ('would stay', 2), ('street noise', 2), ('per euro', 2)]"
1220,HCC Regente,"[('good location', 7), ('excellent location', 4), ('great location', 4), ('location staff', 3), ('hotel location', 2)]","[('expensive breakfast', 2), ('option many', 2), ('stay excellent', 1), ('tripping maid', 1), ('maid art', 1)]"
1221,Barcel Raval,"[('roof top', 29), ('terrace roof', 19), ('comfortable bed', 15), ('amazing view', 12), ('ramblas la', 9)]","[('tiny pool', 4), ('expensive bar', 4), ('outside noise', 4), ('plunge pool', 3), ('noise floor', 3)]"
1222,Le M ridien Barcelona,"[('location staff', 9), ('excellent location', 5), ('good location', 4), ('helpful staff', 3), ('hotel location', 3)]","[('paid bad', 2), ('payment checkout', 2), ('bathtub scratched', 1), ('scratched peeling', 1), ('peeling dusty', 1)]"
1223,Ilunion Barcelona,"[('comfortable bed', 7), ('good location', 7), ('helpful staff', 7), ('good breakfast', 6), ('comfortable clean', 6)]","[('tea coffee', 8), ('internet slow', 6), ('centre far', 4), ('coffee facility', 4), ('comfortable bed', 3)]"
1224,Austria Trend Hotel Rathauspark Wien,"[('great location', 11), ('good location', 10), ('breakfast location', 9), ('location staff', 9), ('helpful friendly', 7)]","[('small room', 9), ('conditioning air', 3), ('first floor', 2), ('bathroom small', 2), ('size room', 2)]"
1225,Hotel Landhaus Fuhrgassl Huber,"[('breakfast staff', 4), ('good breakfast', 2), ('great breakfast', 2), ('excellent nice', 2), ('beautiful everything', 2)]","[('hospitable mother', 1), ('mother guess', 1), ('guess bit', 1), ('bit could', 1), ('territory realize', 1)]"
1226,Hotel Parco di Sch nbrunn Vienna,"[('nbrunn sch', 3), ('big bathroom', 2), ('comfortable clean', 2), ('clean bed', 2), ('schonbrunn palace', 2)]","[('sparse write', 1), ('write description', 1), ('description hr', 1), ('hr mentioned', 1), ('kultur part', 1)]"
1227,Catalonia Born,"[('location staff', 21), ('great location', 21), ('helpful friendly', 10), ('elsa fred', 9), ('good location', 9)]","[('small room', 4), ('little bit', 3), ('pool small', 3), ('price breakfast', 3), ('pool area', 2)]"
1228,NH Amsterdam Caransa,"[('great location', 13), ('location staff', 11), ('friendly great', 10), ('location room', 9), ('good breakfast', 7)]","[('broken elevator', 3), ('use service', 3), ('pushed together', 3), ('single double', 3), ('elevator working', 2)]"
1229,NH Amsterdam Schiller,"[('location staff', 43), ('good location', 23), ('great location', 23), ('helpful friendly', 12), ('breakfast location', 11)]","[('small room', 9), ('open window', 3), ('need hotel', 3), ('square noisy', 3), ('conditioning air', 3)]"
1230,Royal Amsterdam Hotel,"[('location staff', 11), ('friendly staff', 7), ('good location', 7), ('great location', 6), ('comfortable clean', 5)]","[('small room', 21), ('tea coffee', 5), ('size room', 5), ('coffee facility', 5), ('bit small', 4)]"
1231,Lindner Hotel Am Belvedere,"[('good breakfast', 3), ('good location', 3), ('fi wi', 3), ('helpful friendly', 2), ('friendly breakfast', 2)]","[('parking expensive', 3), ('expensive breakfast', 2), ('integrated exposed', 1), ('exposed somehow', 1), ('somehow showering', 1)]"
1232,NH Wien Belvedere,"[('good location', 6), ('friendly staff', 5), ('location room', 5), ('airport train', 4), ('helpful friendly', 3)]","[('tea coffee', 3), ('wifi room', 3), ('price breakfast', 3), ('fi wi', 2), ('pm arrived', 2)]"
1233,Austria Trend Hotel Savoyen Vienna,"[('good breakfast', 12), ('location room', 10), ('good location', 10), ('location staff', 10), ('friendly staff', 8)]","[('expensive breakfast', 9), ('coffee facility', 6), ('making tea', 5), ('tea coffee', 5), ('facility room', 3)]"
1234,Austria Trend Hotel Doppio Wien,"[('parking free', 22), ('good breakfast', 11), ('comfortable clean', 11), ('clean room', 9), ('value money', 8)]","[('better could', 5), ('center far', 5), ('far city', 5), ('fi wi', 3), ('price breakfast', 2)]"
1235,K West Hotel Spa,"[('friendly staff', 23), ('helpful friendly', 16), ('location staff', 13), ('great location', 13), ('comfy bed', 11)]","[('spa included', 7), ('included price', 5), ('price breakfast', 5), ('expensive breakfast', 3), ('spa use', 3)]"
1236,Appartement Hotel an der Riemergasse,"[('great location', 10), ('location staff', 6), ('good location', 4), ('excellent location', 4), ('friendly great', 3)]","[('fi wi', 3), ('drop constantly', 2), ('uncomfortable pillow', 2), ('washing apartment', 2), ('cold little', 2)]"
1237,Saint SHERMIN bed breakfast champagne,"[('great location', 7), ('good location', 4), ('location staff', 3), ('helpful great', 3), ('bed great', 2)]","[('bathroom small', 3), ('pillow could', 2), ('fi wi', 2), ('platter vegan', 1), ('vegan criticism', 1)]"
1238,The Wittmore Adults Only,"[('gothic quarter', 4), ('boutique fabulous', 2), ('fabulous hotel', 2), ('fabulous absolutely', 2), ('helpful good', 2)]","[('mirror full', 2), ('pressure head', 1), ('head much', 1), ('much shower', 1), ('downstairs negative', 1)]"
1239,Le Meridien Vienna,"[('location staff', 30), ('great location', 22), ('location room', 15), ('good location', 14), ('excellent location', 13)]","[('small room', 5), ('pool small', 4), ('price breakfast', 3), ('old room', 2), ('bit small', 2)]"
1240,The College Hotel,"[('tram stop', 4), ('friendly staff', 4), ('good breakfast', 3), ('helpful friendly', 3), ('comfortable bed', 3)]","[('poor wifi', 2), ('lighting terrible', 2), ('street noise', 2), ('professionaly unexperienced', 1), ('unexperienced overcome', 1)]"
1241,Hotel Roemer Amsterdam,"[('great location', 15), ('location staff', 13), ('helpful friendly', 8), ('bed great', 7), ('comfortable bed', 6)]","[('small room', 3), ('night got', 2), ('got arrange', 2), ('arrange broke', 2), ('broke sleep', 2)]"
1242,Hotel mbit Barcelona,"[('location staff', 28), ('helpful friendly', 15), ('good location', 14), ('great location', 10), ('friendly staff', 9)]","[('small room', 8), ('street noise', 4), ('area reception', 3), ('small hotel', 3), ('playground school', 2)]"
1243,Catalonia Eixample 1864,"[('location staff', 22), ('good location', 16), ('terrace roof', 12), ('roof top', 9), ('top pool', 9)]","[('tea coffee', 4), ('expensive bit', 3), ('view room', 3), ('facility room', 3), ('small room', 3)]"
1244,Negresco Princess 4 Sup,"[('location staff', 18), ('great location', 16), ('terrace roof', 15), ('roof top', 12), ('breakfast location', 9)]","[('small room', 13), ('view room', 3), ('dark light', 3), ('slow lift', 3), ('open pool', 3)]"
1245,Petit Palace Barcelona,"[('great location', 13), ('location staff', 9), ('good location', 7), ('comfortable bed', 4), ('breakfast location', 4)]","[('fi wi', 3), ('bruise sharp', 2), ('would nice', 2), ('nice room', 2), ('better could', 2)]"
1246,Roger de Ll ria,"[('location staff', 11), ('friendly great', 5), ('helpful friendly', 4), ('good location', 4), ('friendly staff', 4)]","[('expensive little', 2), ('side expensive', 2), ('service room', 2), ('elevator follow', 1), ('follow became', 1)]"
1247,Hotel Garbi Millenni,"[('value money', 4), ('helpful staff', 4), ('great location', 4), ('friendly staff', 3), ('good location', 3)]","[('comfortable bed', 2), ('making tea', 2), ('tea coffee', 2), ('bed good', 2), ('cleaner cup', 1)]"
1248,Vincci Gala,"[('location staff', 12), ('good location', 11), ('location room', 6), ('helpful good', 4), ('good breakfast', 4)]","[('perfect everything', 2), ('thin hear', 2), ('hear wall', 2), ('pricey little', 2), ('cold breakfast', 2)]"
1249,Catalonia Square 4 Sup,"[('location staff', 19), ('afternoon snack', 13), ('helpful friendly', 10), ('friendly staff', 7), ('great location', 7)]","[('bit room', 3), ('perfect everything', 2), ('liked would', 2), ('pool small', 2), ('bath would', 2)]"
1250,H10 Universitat,"[('location staff', 20), ('good location', 11), ('breakfast location', 10), ('good breakfast', 9), ('terrace roof', 7)]","[('small room', 18), ('conditioning air', 3), ('really small', 3), ('com booking', 2), ('swimming pool', 2)]"
1251,Bcn Urban Hotels Gran Rosellon,"[('location staff', 26), ('good location', 13), ('helpful friendly', 10), ('friendly staff', 9), ('hotel location', 8)]","[('hear wall', 8), ('thin hear', 7), ('thin wall', 5), ('perfect everything', 4), ('small bed', 3)]"
1252,Gallery Hotel,"[('great location', 10), ('location staff', 8), ('helpful staff', 5), ('good location', 5), ('friendly great', 5)]","[('pool little', 3), ('everything great', 3), ('crowded sunday', 2), ('terrace roof', 2), ('roof top', 2)]"
1253,Hotel Omm,"[('location staff', 8), ('good hotel', 4), ('omm moo', 3), ('service excellent', 3), ('excellent comfortable', 3)]","[('corridor dark', 2), ('moo roca', 2), ('staff room', 2), ('smelly suitable', 1), ('suitable poorly', 1)]"
1254,Ayre Hotel Rosell n,"[('familia sagrada', 110), ('helpful friendly', 17), ('terrace roof', 16), ('friendly staff', 13), ('great location', 13)]","[('familia sagrada', 8), ('tea coffee', 8), ('facility room', 6), ('coffee facility', 5), ('street noise', 5)]"
1255,Evenia Rossello,"[('comfortable clean', 5), ('staff room', 4), ('friendly staff', 4), ('clean helpful', 3), ('helpful staff', 3)]","[('insulated carried', 1), ('carried surrounding', 1), ('surrounding term', 1), ('term sound', 1), ('dresser unpack', 1)]"
1256,Hotel Imlauer Wien,"[('good location', 5), ('location staff', 5), ('good breakfast', 5), ('helpful good', 4), ('clean good', 4)]","[('expensive breakfast', 6), ('soft pillow', 3), ('pillow far', 2), ('bar staff', 2), ('ground st', 2)]"
1257,Hotel Nestroy Wien,"[('comfortable bed', 3), ('helpful friendly', 2), ('public transport', 2), ('spacious big', 2), ('comfortable nice', 2)]","[('lux building', 1), ('building guided', 1), ('guided shown', 1), ('shown carry', 1), ('expensive little', 1)]"
1258,Hotel Lam e,"[('great location', 10), ('location staff', 6), ('helpful friendly', 6), ('friendly great', 4), ('friendly location', 3)]","[('soft bed', 3), ('quite expensive', 2), ('closed terrace', 2), ('experience bad', 2), ('bit small', 2)]"
1259,Crowne Plaza London Docklands,"[('friendly staff', 42), ('helpful friendly', 32), ('comfy bed', 27), ('good location', 22), ('comfortable clean', 21)]","[('car park', 9), ('alarm fire', 8), ('perfect everything', 8), ('service room', 8), ('fault anything', 5)]"
1260,K K Palais Hotel,"[('breakfast location', 11), ('good breakfast', 9), ('helpful friendly', 7), ('friendly staff', 7), ('comfortable bed', 6)]","[('could breakfast', 3), ('poor breakfast', 3), ('hot room', 2), ('small breakfast', 2), ('better could', 2)]"
1261,Radisson Blu Hotel Amsterdam,"[('great location', 44), ('location staff', 40), ('location room', 29), ('good location', 28), ('helpful friendly', 22)]","[('expensive breakfast', 11), ('blu radisson', 5), ('comfortable bed', 5), ('bathroom small', 4), ('price breakfast', 4)]"
1262,Catalonia Rigoletto,"[('nou camp', 34), ('nice clean', 7), ('helpful friendly', 5), ('comfortable bed', 4), ('comfortable clean', 4)]","[('nou camp', 5), ('expensive breakfast', 4), ('view room', 3), ('swimming pool', 3), ('pool quite', 2)]"
